time,line_0,line_1,line_2,line_3,line_4,line_5,line_6,line_7,line_8,line_9,line_10,line_11,line_12,line_13,line_14
2025-09-22 22:00:00,25.439663839206318,25.747094820839887,10.079077448151821,7.529664498259554,3.273273596802158,0.572697934797413,8.923673276849845,5.214549123049719,1.94712984934287,12.736952732810868,2.6890634292612887,2.5432019722345665,0.09136464521194929,0.18638343676785402,0.03832777263210818
2025-09-22 23:00:00,24.403242016505537,24.700185886923986,9.673486261341505,7.2265893549260465,3.14255538683657,0.5665964054987176,8.561257871390389,5.004706636170218,1.868637483176483,12.21697297575911,2.5827017871529905,2.4434242252396863,0.09146726419411187,0.18659978540368916,0.038342723679489696
2025-09-23 00:00:00,24.10848419613426,24.402273026293027,9.558049998429327,7.140331766493473,3.1053446504503293,0.5649931837030301,8.458105648633374,4.944979631267852,1.8463000318339102,12.069000903316939,2.5523947648016776,2.414992624286161,0.09149644767915596,0.1866613137583697,0.03834697617388135
2025-09-23 01:00:00,25.017241340968148,25.320507756351894,9.913822477455792,7.406178021859719,3.2200177382625665,0.5701246796587816,8.7760125408491,5.129052399005795,1.9151471511226092,12.525077748264648,2.6457503166724243,2.5025703751534434,0.09140647194827406,0.18647161773799656,0.03833386615388606
2025-09-23 02:00:00,28.30994787537146,28.64224548616569,11.200228651113498,8.367472043632649,3.6344502379283226,0.5931874349647583,9.925398213111636,5.794542949514096,2.164167628161025,14.174832306598736,2.982092449689265,2.8180776080945176,0.09108030048904395,0.18578400838099224,0.03828636409289321
2025-09-23 03:00:00,28.702545565567544,29.03784081306699,11.35337575978819,8.481918682317698,3.6837711366779478,0.5963782604355266,10.062227449229248,5.87376509768789,2.193821765074847,14.371299107152058,3.0220099267528173,2.855520780812965,0.09104137976929619,0.18570196478728385,0.038280698483668336
2025-09-23 04:00:00,32.31783620151475,32.6771649651318,12.761828787859175,9.534492025654085,4.137233618416659,0.6626200402221262,11.320619865945512,6.602348125228895,2.466619466508442,16.178702784981162,3.3879088205713974,3.198727470956231,0.09068251055599627,0.18494553974800804,0.038228488022649804
2025-09-23 05:00:00,38.08618882998632,38.47401268787952,15.003960199469683,11.21022361285168,4.858775411317829,0.7776585162906435,13.324126940428796,7.762331139606614,2.90115879296556,19.05773570029471,3.965951876589719,3.740891266320457,0.0901076983512398,0.18373416644455817,0.03814498673958115
2025-09-23 06:00:00,39.41504020168711,39.80818615821622,15.519817214303636,11.595787163425646,5.024746807421086,0.8041217598170258,13.785158385134094,8.029259633589469,3.0011801424322084,19.720409519281997,4.098181285623904,3.864909711537814,0.08997482758736489,0.18345418810088568,0.03812570995690329
2025-09-23 07:00:00,44.708290812701634,45.11931485780144,17.572814645148345,13.130317181451815,5.685196530483007,0.9094344165709289,15.620331639277858,9.09180764695863,3.3994054359082377,22.358668189105817,4.621601404087549,4.3558195851176364,0.08944371767776685,0.1823351936240923,0.038048763003184397
2025-09-23 08:00:00,45.782269463295634,46.19638306559596,17.989055538583614,13.441453560766877,5.819090648727612,0.9307861988600298,15.99248908130667,9.307287501296967,3.4801761245938487,22.89375055919068,4.727172460380039,4.454832411844734,0.08933558614694505,0.18210739690687835,0.038033119191505114
2025-09-23 09:00:00,49.86922794987365,50.293789780729625,19.572265461588003,14.624929959115624,6.328352024388984,1.0120021244822106,17.408296708519895,10.127058176332177,3.7874906554178853,24.929523050927596,5.127016267224261,4.829835355958385,0.0889229146571364,0.18123811338821932,0.03797349204487126
2025-09-23 10:00:00,51.11116362980713,51.53854161158592,20.05315143229702,14.984413146645922,6.48303268866936,1.0366719544472476,17.838425518397344,10.376113499633046,3.8808647607215487,25.548037069971574,5.247928460759145,4.943235289865132,0.08879713756606093,0.18097319030047965,0.03795534342698653
2025-09-23 11:00:00,53.490018784909864,53.922391536846646,20.974011257968858,15.672812337734843,6.7792336126712245,1.0839149498790543,18.662211816008032,10.85311371536662,4.059708114561744,26.732657174365936,5.4787642244259755,5.159728974933599,0.0885557255900789,0.1804647366596645,0.03792054420087763
2025-09-23 12:00:00,55.749987920375865,56.18667112612318,21.848571341891343,16.32661949497655,7.0605434718935225,1.1287857044597338,19.44473286698091,11.306229354936157,4.229607070285481,27.857973265470115,5.697136192501084,5.364533111163495,0.0883257753579058,0.17998045950829597,0.03788744117174477
2025-09-23 13:00:00,51.43785134469561,51.86594539298417,20.17963186900436,15.078963754575867,6.523716005313548,1.043160620900598,17.95156324699643,10.441623501192943,3.9054259177278965,25.710728529817604,5.279688530589129,4.9730220900300335,0.08876402296856496,0.1809034431194547,0.03795056728108383
2025-09-23 14:00:00,53.15584844948991,53.58754927738455,20.844672044154812,15.576122046530653,6.737630724802443,1.0772792542920056,18.54649715303053,10.78611039836996,4.03458559830479,26.566254731106177,5.446398026784006,5.129373739253492,0.088589677249784,0.18053624211758362,0.03792543547957014
2025-09-23 15:00:00,50.52037438192956,50.94643161074542,19.824405432949263,14.81341482385011,6.409454862875687,1.024937016779797,17.633818108112198,10.25764037812163,3.8364471778221407,25.25381512166626,5.190444701707941,4.889323006336633,0.08885699174332377,0.18109925921942943,0.037963978393479196
2025-09-23 16:00:00,46.275529786170964,46.6910106195797,18.180197974621937,13.584332351389028,5.880575517173029,0.9405912351300777,16.163397634585255,9.40624440348694,3.5172704409556403,23.139486263003743,4.775589455656424,4.500241584728891,0.08928588001298965,0.18200268562305685,0.03802593070525177
2025-09-23 17:00:00,41.560020651589845,41.96099711451935,16.352078428727943,12.21785406367856,5.292498414270747,0.8468148565319356,14.52904117942867,8.459957023893807,3.1625849166155886,20.78974667703839,4.310913905167483,4.0644305451827005,0.08975996753624434,0.18300147457809357,0.03809456003627382
2025-09-23 18:00:00,40.027015062302574,40.42248611959548,15.757315973659521,11.773301753740679,5.101156153138783,0.8163050602382643,13.997427237996074,8.152159782493376,3.0472351674560687,20.025535701730483,4.158963472912852,3.9219172305197296,0.0899135758919204,0.18332512626142047,0.03811682702900698
2025-09-23 19:00:00,35.49486083709428,35.87109004513983,13.997359538722097,10.457888605095361,4.534878145048692,0.7260167994021436,12.424598098791062,7.24152419418784,2.7060334043049434,17.764944654755322,3.7071093156980104,3.4981186220344505,0.09036630050686567,0.18427911863129035,0.03818253232874107
2025-09-23 20:00:00,33.17347164757971,33.537686991472874,13.094756443782652,9.783306990530821,4.244394387210089,0.6797044588470774,11.618088045942132,6.774574873053475,2.5311224575616307,16.606068993745836,3.474083232959707,3.2795549812611617,0.09059743424130724,0.18476623123077524,0.03821611892198843
2025-09-23 21:00:00,29.98819382909965,30.33273147460263,11.854597817710843,8.856487145318482,3.845168300303599,0.6160576136070027,10.510043077375677,6.133042389452763,2.2908858523103515,15.014383648490861,3.152470753278068,2.97789300700709,0.09091386249932092,0.18543317147568142,0.038262140279088794
2025-09-23 22:00:00,29.97533094623276,30.319780229264808,11.84958519783222,8.852741118816585,3.8435543486983637,0.6158003131518823,10.505564557076113,6.13044941529461,2.2899150472508443,15.00795166251407,3.1511674126737397,2.976670487441258,0.09091513880182744,0.1854358617577849,0.038262325996206194
2025-09-23 23:00:00,26.05474129858054,26.367983843111077,10.319573889581255,7.709377093504092,3.3507674072904137,0.5766533504834757,9.138559402244335,5.3389688693540345,1.9936782761518976,13.045326865820309,2.7520409574899483,2.6022796718887045,0.09130373614403847,0.1862550282399393,0.03831890015092633
2025-09-24 00:00:00,24.516246912999478,24.814379320348312,9.717731942130001,7.259651273084923,3.1568171050755947,0.5672267174826385,8.600794635743238,5.027599046469036,1.877199518327851,12.273691816594074,2.5943140400315112,2.454317828010579,0.09145607573677243,0.18657619666132577,0.03834109341597348
2025-09-24 01:00:00,26.629440123283516,26.94785921393877,10.54415474201716,7.877198802968387,3.4231231242267954,0.5805682798719302,9.339220082752076,5.455151077487164,2.0371502441600216,13.333325703455778,2.8107909943052487,2.6573907768956513,0.09124681630609349,0.18613503271417972,0.038310609931914444
2025-09-24 02:00:00,28.061624065061196,28.39198029723772,11.103337850009638,8.295066116143884,3.6032449597838023,0.5912157248088425,9.83883089513324,5.744421595223311,2.145407366968439,14.050541161816549,2.9568245689623653,2.7943758156946443,0.09110491423364644,0.18583589398563444,0.038289947368994784
2025-09-24 03:00:00,31.851289613626836,32.207837728488684,12.580235362452408,9.398778856216227,4.07877947209949,0.6533009010877845,11.158370294150181,6.508409525972059,2.431439784441998,15.94561929962494,3.3408548269641654,3.154592693829942,0.09072887476580598,0.18504326030757506,0.038235230231353765
2025-09-24 04:00:00,34.01943080879694,34.38822398984702,13.423787139333045,10.029212939618604,4.3502924048293625,0.6965877694507947,11.912081725688846,6.944789871610806,2.5948775707208003,17.02848031187442,3.5591311807311,3.3593251428568074,0.090513259700872,0.18458882907834345,0.03820388428945182
2025-09-24 05:00:00,36.74851141109188,37.13056554539275,14.484454762003859,10.821940736158194,4.691618739525117,0.7510069857574759,12.859867328236838,7.4935348433762385,2.800446828222126,18.39047793417009,3.832499217975912,3.6157244445197847,0.09024127322687273,0.18401564220183558,0.03816437557627561
2025-09-24 06:00:00,42.021411036740055,42.42396080025219,16.531038405065427,12.351618705013074,5.350070056342452,0.8559949373462177,14.689010144598512,8.552577360119269,3.1972971217739876,21.0197176115872,4.356560624510833,4.10724211347084,0.08971368706001193,0.18290396542254667,0.03808785405934358
2025-09-24 07:00:00,41.929602206784715,42.33184185376438,16.49543005732329,12.325002976449886,5.338614872866968,0.8541683446115245,14.657180133794915,8.534148102297012,3.1903901458691215,20.973958504366685,4.347480856719705,4.0987263031648995,0.08972289790931051,0.18292337178266385,0.038089188593067466
2025-09-24 08:00:00,46.20923102369227,46.62452992013577,18.154507725821,13.565128859361547,5.872311750253013,0.9392733993797413,16.140426533774107,9.392944001682435,3.512284699076209,23.106457751120114,4.769084319996697,4.494140572366595,0.08929256255689619,0.18201676301348657,0.0380268970342972
2025-09-24 09:00:00,48.81208261118721,49.234123761193146,19.16285609083758,14.318883294625003,6.196661649929687,0.9909996160534976,17.042133856241975,9.915042734464013,3.708006262571447,24.403002645318303,5.023878372803284,4.733105284226604,0.08902983857272356,0.18146333483920588,0.03798892968919634
2025-09-24 10:00:00,51.93719661743311,52.36636608285487,20.372946501039998,15.22347713389626,6.58589697544516,1.0530781014940938,18.124490551290886,10.541753741555421,3.942967437363016,25.959398846964305,5.328197494139453,5.01851715306082,0.08871338335442376,0.1807967855648347,0.03794326513929674
2025-09-24 11:00:00,51.95509932230165,52.38430692221607,20.379877022018388,15.22865809927057,6.58812622439338,1.0534336553833437,18.130690298790043,10.545343594486248,3.9443133800438255,25.96831415284419,5.329935833484277,5.020147487724105,0.0887115672702704,0.1807929605597731,0.03794300330142999
2025-09-24 12:00:00,55.44417336381757,55.880296126547066,21.730242565630668,16.238157661753228,7.022481809770656,1.1227144574771895,19.3388481101176,11.244916663672454,4.206616867356125,27.70570237569286,5.667639315223809,5.3368689270205785,0.08835692622437628,0.18004606146012814,0.03789192298188952
2025-09-24 13:00:00,53.66320192622057,54.095919262239555,21.041038725780634,15.722920319074934,6.800793492807666,1.087353792616853,18.722179921047427,10.88783767313604,4.0727277567499405,26.818894077792393,5.495530172225804,5.175453227259539,0.08853812515689966,0.18042766874211655,0.037918008945602176
2025-09-24 14:00:00,50.344895959673984,50.77055435308886,19.756458409601827,14.762621505822683,6.3875991798533205,1.02145128596151,17.5730431310999,10.222450165942277,3.8232539286490277,25.166422373842135,5.173358706895961,4.8732985616395,0.08887476216528632,0.18113668897672175,0.03796654260315325
2025-09-24 15:00:00,48.68181572312415,49.103538004274974,19.112401568942232,14.281167214909813,6.180432415118895,0.9884113522060123,16.997011029541138,9.888915860487202,3.6982115195014487,24.338119548755948,5.01115538085507,4.721172745855371,0.08904300550661597,0.18149106982779967,0.03799083131384119
2025-09-24 16:00:00,47.59760331121179,48.016597974244604,18.69242403720915,13.967225522998373,6.045341469930882,0.9668671689231171,16.62143158547699,9.671450086690895,3.616687204542035,23.798073431389863,4.905143957736204,4.621747504156556,0.08915251945390482,0.1817217560981409,0.038006652675737614
2025-09-24 17:00:00,44.85399556477693,45.26544817161291,17.629290746715206,13.172532303288904,5.703363610524371,0.912331443066413,15.670824741454217,9.121043171966257,3.410363894322077,22.431265330562482,4.635936301024925,4.36926399356359,0.08942905543764247,0.1823043047500873,0.038046641264408036
2025-09-24 18:00:00,42.789001658789196,43.194088664676386,16.8287197928399,12.574124237082493,5.445832779787875,0.8712649841423732,14.955112547846431,8.706648366034395,3.255041620605925,21.402275778903253,4.432413212521566,4.178383268376162,0.08963664204651704,0.1827416414090386,0.03807669331171808
2025-09-24 19:00:00,40.3896912141371,40.78650490289688,15.898046114964004,11.878488943887263,5.146431704899934,0.8235242204962748,14.123210971293437,8.224986642498818,3.0745267644946206,20.20634836867711,4.194951534304467,3.9556702916999984,0.08987725777831428,0.1832486026663913,0.03811156109504464
2025-09-24 20:00:00,33.42844900857022,33.794069776677205,13.193941717732876,9.857434217736976,4.276317856025981,0.6847939916761012,11.706710688445872,6.825885174068415,2.5503404936496037,16.733398655886557,3.4997329825802144,3.3036130727648216,0.09057206993956948,0.18471277408308723,0.03821243190660019
2025-09-24 21:00:00,28.58626445451304,28.920680828890717,11.308020613344562,8.448024750303185,3.669164880557156,0.5954238647764649,10.021704950251216,5.850303181992322,2.185039395516503,14.313113355343566,3.010190920329425,2.844434411615676,0.09105290833065789,0.1857262664772455,0.038282376612042646
