Datetime,Bus_1_Load_MW,Bus_2_Load_MW,Bus_3_Load_MW,Bus_4_Load_MW,Bus_5_Load_MW,Bus_6_Load_MW,Bus_7_Load_MW,Bus_8_Load_MW,Bus_9_Load_MW,Bus_10_Load_MW,Bus_11_Load_MW,Bus_12_Load_MW,Bus_13_Load_MW,Bus_14_Load_MW
2026-01-03 04:00:00+01:00,8.7449412669,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.203187253600001,0.017,0.10427499999999999
2026-01-03 05:00:00+01:00,8.748981539899999,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.161369459,0.017,0.10427499999999999
2026-01-03 06:00:00+01:00,8.7545025485,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.1595748616,0.017,0.10427499999999999
2026-01-03 07:00:00+01:00,10.117783702,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.7534722295,0.017,0.10427499999999999
2026-01-03 08:00:00+01:00,10.129103961,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.7836731732,0.017,0.10427499999999999
2026-01-03 09:00:00+01:00,10.12623769,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.7533342045,0.017,0.10427499999999999
2026-01-03 10:00:00+01:00,10.117985025,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.813284871799999,0.017,0.10427499999999999
2026-01-03 11:00:00+01:00,9.76051425,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.639776679999999,0.017,0.10427499999999999
2026-01-03 12:00:00+01:00,9.826096556,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.6179798134,0.017,0.10427499999999999
2026-01-03 13:00:00+01:00,9.850530621,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.680963172,0.017,0.10427499999999999
2026-01-03 14:00:00+01:00,9.835256718,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.6923971687,0.017,0.10427499999999999
2026-01-03 15:00:00+01:00,9.843926775,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.6876057856,0.017,0.10427499999999999
2026-01-03 16:00:00+01:00,10.274436439,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.8903893938,0.017,0.10427499999999999
2026-01-03 17:00:00+01:00,10.317252896,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.8744356422,0.017,0.10427499999999999
2026-01-03 18:00:00+01:00,10.322009861000002,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.8899425487,0.017,0.10427499999999999
2026-01-03 19:00:00+01:00,8.908867241200001,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.2691460504,0.017,0.10427499999999999
2026-01-03 20:00:00+01:00,8.9104210057,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.2509754139,0.017,0.10427499999999999
2026-01-03 21:00:00+01:00,8.9203126778,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.2475679595,0.017,0.10427499999999999
2026-01-03 22:00:00+01:00,8.891474386799999,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.2580143863,0.017,0.10427499999999999
2026-01-03 23:00:00+01:00,8.853308461400001,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.2587532255,0.017,0.10427499999999999
2026-01-04 00:00:00+01:00,8.8637446639,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.210699510800001,0.017,0.10427499999999999
2026-01-04 01:00:00+01:00,8.8273407376,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.2104905369,0.017,0.10427499999999999
2026-01-04 02:00:00+01:00,8.815354021500001,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.1820598286,0.017,0.10427499999999999
2026-01-04 03:00:00+01:00,8.7732116881,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.1835898381,0.017,0.10427499999999999
2026-01-04 04:00:00+01:00,8.7407184095,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.1746296564,0.017,0.10427499999999999
2026-01-04 05:00:00+01:00,8.7364666025,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.1761519896,0.017,0.10427499999999999
2026-01-04 06:00:00+01:00,8.7127571241,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.1619354577,0.017,0.10427499999999999
2026-01-04 07:00:00+01:00,10.145871096999999,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.777048573999998,0.017,0.10427499999999999
2026-01-04 08:00:00+01:00,10.114426457,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.756355211099999,0.017,0.10427499999999999
2026-01-04 09:00:00+01:00,10.119327847,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.794656223499999,0.017,0.10427499999999999
2026-01-04 10:00:00+01:00,10.147115375999999,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.8198405368,0.017,0.10427499999999999
2026-01-04 11:00:00+01:00,9.771387597,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.625126059,0.017,0.10427499999999999
2026-01-04 12:00:00+01:00,9.787400597,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.6699472527,0.017,0.10427499999999999
2026-01-04 13:00:00+01:00,9.820796011999999,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.6394617125,0.017,0.10427499999999999
2026-01-04 14:00:00+01:00,9.845931771,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.6516881636,0.017,0.10427499999999999
2026-01-04 15:00:00+01:00,9.890163111,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.6828839127,0.017,0.10427499999999999
2026-01-04 16:00:00+01:00,10.258989362,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.863409684199999,0.017,0.10427499999999999
2026-01-04 17:00:00+01:00,10.308917440999998,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.874147116600001,0.017,0.10427499999999999
2026-01-04 18:00:00+01:00,10.342416545999999,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.8634256032,0.017,0.10427499999999999
2026-01-04 19:00:00+01:00,8.9097760098,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.2489650663,0.017,0.10427499999999999
2026-01-04 20:00:00+01:00,8.9008125434,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.2559636242,0.017,0.10427499999999999
2026-01-04 21:00:00+01:00,8.9229791383,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.2301785529,0.017,0.10427499999999999
2026-01-04 22:00:00+01:00,8.895120438300001,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.2418888028,0.017,0.10427499999999999
2026-01-04 23:00:00+01:00,8.889894305799999,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.2248499149,0.017,0.10427499999999999
2026-01-05 00:00:00+01:00,8.8752328074,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.2287042907,0.017,0.10427499999999999
2026-01-05 01:00:00+01:00,8.8323039974,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.2154971178,0.017,0.10427499999999999
2026-01-05 02:00:00+01:00,8.809077194499999,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.1740854729,0.017,0.10427499999999999
2026-01-05 03:00:00+01:00,8.7850318313,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.203593305,0.017,0.10427499999999999
2026-01-05 04:00:00+01:00,8.7315902131,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.1579716577,0.017,0.10427499999999999
2026-01-05 05:00:00+01:00,9.775182799,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.609219313599999,0.017,0.10427499999999999
2026-01-05 06:00:00+01:00,10.141478715,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.7725751182,0.017,0.10427499999999999
2026-01-05 07:00:00+01:00,10.130029123,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.7689546625,0.017,0.10427499999999999
2026-01-05 08:00:00+01:00,10.178825901,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.8136106158,0.017,0.10427499999999999
2026-01-05 09:00:00+01:00,10.178942061999999,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.803264350600001,0.017,0.10427499999999999
2026-01-05 10:00:00+01:00,10.209573375,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.8133253814,0.017,0.10427499999999999
2026-01-05 11:00:00+01:00,9.816625703,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.6286659971,0.017,0.10427499999999999
2026-01-05 12:00:00+01:00,9.852628285,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.685453446399999,0.017,0.10427499999999999
2026-01-05 13:00:00+01:00,9.876395746,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.6898898091,0.017,0.10427499999999999
2026-01-05 14:00:00+01:00,9.89141874,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.693316602,0.017,0.10427499999999999
2026-01-05 15:00:00+01:00,9.921022085,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.707302473599999,0.017,0.10427499999999999
2026-01-05 16:00:00+01:00,10.333121932000001,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.8862844778,0.017,0.10427499999999999
2026-01-05 17:00:00+01:00,10.350491466,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.9147248137,0.017,0.10427499999999999
2026-01-05 18:00:00+01:00,10.380703046,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.904648534800002,0.017,0.10427499999999999
2026-01-05 19:00:00+01:00,10.35075466,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.8920609645,0.017,0.10427499999999999
2026-01-05 20:00:00+01:00,10.373290406999999,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.8842304532,0.017,0.10427499999999999
2026-01-05 21:00:00+01:00,9.992594434999999,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.7367051626,0.017,0.10427499999999999
2026-01-05 22:00:00+01:00,9.945512644,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.7175699062,0.017,0.10427499999999999
2026-01-05 23:00:00+01:00,9.929210319,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.707413585000001,0.017,0.10427499999999999
2026-01-06 00:00:00+01:00,8.8627203027,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.2235125296,0.017,0.10427499999999999
2026-01-06 01:00:00+01:00,8.8409192807,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.2049248579,0.017,0.10427499999999999
2026-01-06 02:00:00+01:00,8.8064597643,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.1981520234,0.017,0.10427499999999999
2026-01-06 03:00:00+01:00,8.751161448800001,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.1839770558,0.017,0.10427499999999999
2026-01-06 04:00:00+01:00,8.7494623717,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.181701992799999,0.017,0.10427499999999999
2026-01-06 05:00:00+01:00,9.770297830999999,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.611426687,0.017,0.10427499999999999
2026-01-06 06:00:00+01:00,10.153887904000001,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.803746159,0.017,0.10427499999999999
2026-01-06 07:00:00+01:00,10.157042641,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.7875861439,0.017,0.10427499999999999
2026-01-06 08:00:00+01:00,10.195774776,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.796795514000001,0.017,0.10427499999999999
2026-01-06 09:00:00+01:00,10.165241575,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.8277537115,0.017,0.10427499999999999
2026-01-06 10:00:00+01:00,10.188745819,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.8282797975,0.017,0.10427499999999999
2026-01-06 11:00:00+01:00,9.844553345,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.6093294076,0.017,0.10427499999999999
2026-01-06 12:00:00+01:00,9.852756447,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.672687526999999,0.017,0.10427499999999999
2026-01-06 13:00:00+01:00,9.876501395,0.0,0.138225,0.215825,0.36375,0.27402499999999996,0.03825,0.293425,0.286875,0.23765,0.16490000000000002,8.6771145858,0.017,0.10427499999999999
