date,Consumption_km_Vehicle_0,Consumption_km_Vehicle_1,Consumption_km_Vehicle_10,Consumption_km_Vehicle_11,Consumption_km_Vehicle_12,Consumption_km_Vehicle_13,Consumption_km_Vehicle_14,Consumption_km_Vehicle_15,Consumption_km_Vehicle_16,Consumption_km_Vehicle_17,Consumption_km_Vehicle_18,Consumption_km_Vehicle_19,Consumption_km_Vehicle_2,Consumption_km_Vehicle_20,Consumption_km_Vehicle_21,Consumption_km_Vehicle_22,Consumption_km_Vehicle_23,Consumption_km_Vehicle_3,Consumption_km_Vehicle_4,Consumption_km_Vehicle_5,Consumption_km_Vehicle_6,Consumption_km_Vehicle_7,Consumption_km_Vehicle_8,Consumption_km_Vehicle_9
2026-01-01 19:00:00,0.13057308470305015,0.3524669297602824,0.0,0.11329772784640002,0.0,0.0,0.0,0.33538074029224213,0.0,0.26866227633216416,0.25943039108732086,0.0,0.11329772784640002,0.0,0.193755364146815,0.43359559961214716,0.0,0.0,0.4429858213025618,0.11329772784640002,0.0,0.0,0.29672057460555207,0.5098397753088001
2026-01-01 20:00:00,0.11329772784640002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1736431429225238,0.0,0.0,0.0,0.33270071557032066,0.0,0.0,0.0,0.0,0.30268500459106945,0.0,0.0,0.4668754264108724,0.0
2026-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 05:00:00,0.0,0.21862165894553443,0.5546655180000001,0.4720417385983013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5546655180000001,0.0,0.0,0.0,0.0,0.0,0.123259004,0.0,0.0,0.0,0.0
2026-01-02 06:00:00,0.0,0.4153378647617373,0.4867179706462685,0.27842840987081763,0.0,0.21578824528925494,0.0,0.0,0.4426693142625079,0.0,0.123259004,0.0,0.0,0.3037142591637541,0.0,0.0,0.4055530467487117,0.35621621415507676,0.0,0.18944704942458143,0.0,0.23155370464010977,0.0,0.15870683952834272
2026-01-02 07:00:00,0.24801880955862732,0.1442233649117268,0.123259004,0.48295660341666014,0.0,0.33240848959274183,0.47723311456872947,0.16279394304589787,0.37093217695656194,0.48156254394553794,0.40497031411016293,0.2702074793846356,0.0,0.2176659869615089,0.21859949059674352,0.3401878933988265,0.5546655180000001,0.12555580268127986,0.123259004,0.123259004,0.123259004,0.42659253293758426,0.0,0.5374859204465118
2026-01-02 08:00:00,0.123259004,0.26619366919199366,0.26822872759840605,0.123259004,0.25744142426846406,0.5546655180000001,0.23942420200107178,0.3093126524084702,0.274184084758771,0.45952082063766037,0.123259004,0.29582548582035634,0.4515984956160431,0.18866556318024674,0.123259004,0.4506881200977642,0.47026874975825417,0.46499455214635865,0.2976723465222429,0.123259004,0.123259004,0.5546655180000001,0.35076327134912466,0.4038015786094431
2026-01-02 09:00:00,0.14506568882699977,0.32037850265432644,0.12954826384057064,0.42825312089696516,0.433378190049563,0.2961239650869208,0.3726905128786096,0.5546655180000001,0.27848396964045447,0.5212737236875398,0.3315419253563166,0.37844497379955927,0.123259004,0.41862086841531504,0.42826283028136836,0.30951610809330826,0.5206786138611841,0.266250714043099,0.4071308952609943,0.123259004,0.1985663257165701,0.3607396551211618,0.35050266637519867,0.5546655180000001
2026-01-02 10:00:00,0.2553198515027284,0.5546655180000001,0.5228034571488988,0.2728337273595737,0.18327839334681506,0.2620907757004022,0.5546655180000001,0.37685716766761673,0.3510915898958827,0.123259004,0.3835353832527783,0.2791499808114837,0.123259004,0.5286505230613999,0.3877789618520869,0.20406468064556138,0.12727788701214027,0.123259004,0.23773649810342462,0.2940172220723605,0.3355617757512303,0.3658338089204044,0.123259004,0.123259004
2026-01-02 11:00:00,0.123259004,0.35864503161150485,0.5546655180000001,0.1818889688232095,0.5139952879119015,0.2574852958119885,0.13789267530219607,0.5546655180000001,0.3463390675605201,0.2631232905536725,0.3169628379606429,0.4383386494256038,0.3772218829528132,0.2354329676127262,0.18746253947375757,0.3658733229420028,0.4009542004084898,0.123259004,0.22739770068104376,0.15182815182972217,0.30798839490145097,0.5234997240120254,0.42389570901631474,0.35202427202087766
2026-01-02 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29964930259857264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123259004,0.3468118896936589,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 13:00:00,0.2998679309203736,0.24011468342435865,0.5546655180000001,0.2634980077823136,0.35781945243703683,0.4790353587058629,0.0,0.0,0.4613477853334498,0.1743451557926961,0.409890333822387,0.14530925085916027,0.0,0.3378723813419297,0.0,0.49599648382572525,0.123259004,0.0,0.38870415169368494,0.0,0.0,0.0,0.0,0.125645106443468
2026-01-02 14:00:00,0.13560070475735456,0.123259004,0.2729235595106146,0.20275963555812465,0.123259004,0.19009254046960847,0.3987092573378842,0.4321511964054157,0.5077654766563602,0.2984368657225773,0.18307491999633507,0.1832873214098802,0.123259004,0.2618588828159413,0.4147318775347917,0.123259004,0.24630513656578273,0.3298299271883002,0.123259004,0.3267416790262695,0.26185058995630844,0.2754904640247682,0.5546655180000001,0.40690632047716874
2026-01-02 15:00:00,0.18758024001597676,0.465974738041223,0.28445628647730165,0.13755970855255803,0.3937541725246486,0.5546655180000001,0.123259004,0.39223633960280385,0.123259004,0.42719251646443435,0.15978529654357768,0.15456243681024193,0.5546655180000001,0.2733982204392134,0.123259004,0.5546655180000001,0.123259004,0.43492997916405823,0.13994922432327908,0.3163254206617551,0.123259004,0.5172297666797387,0.22836286004486891,0.123259004
2026-01-02 16:00:00,0.13542102838727277,0.5546655180000001,0.2802688504798926,0.123259004,0.29181043621172925,0.123259004,0.2510949076551417,0.40463110883910924,0.4142859949702339,0.24083621962544485,0.18380189708196293,0.3738971666691497,0.1408544571031584,0.3126647477679742,0.19073211395004022,0.4098817990817923,0.422379578467882,0.123259004,0.123259004,0.3712283253584614,0.5366931631786621,0.19802528569348962,0.3305204365170209,0.35874948589750194
2026-01-02 17:00:00,0.5483003887495275,0.123259004,0.30087154647954223,0.34980070221906234,0.2842682168047356,0.4853336902191683,0.24043019235293453,0.3787543496307164,0.2763406033819438,0.35893284037550954,0.13608976409443926,0.42468205661015396,0.234845756567357,0.14081523416233038,0.5491399578183184,0.31858176398656546,0.42330053461115075,0.123259004,0.13455518122850738,0.123259004,0.123259004,0.21729546599784702,0.30859515563929846,0.3532237369752885
2026-01-02 18:00:00,0.23438639931758204,0.44385999503130524,0.17042551288001606,0.123259004,0.0,0.0,0.5546655180000001,0.3757993905328576,0.5546655180000001,0.44675857816348763,0.0,0.5546655180000001,0.27006603120524025,0.0,0.32780820804338734,0.123259004,0.45154240748588886,0.34357456230565453,0.3643808769076376,0.0,0.123259004,0.20937681418978968,0.31480937036886825,0.185689139577912
2026-01-02 19:00:00,0.123259004,0.123259004,0.0,0.19748640942207618,0.0,0.0,0.0,0.3719568487827049,0.0,0.2223700868180671,0.0,0.3749546046916495,0.0,0.0,0.5546655180000001,0.0,0.23919754984057454,0.276170239741575,0.0,0.0,0.0,0.0,0.45453905112012166,0.0
2026-01-02 20:00:00,0.37504926860416055,0.20042271281742202,0.0,0.0,0.0,0.0,0.0,0.3887559206970947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3763980611246265,0.0
2026-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 08:00:00,0.35401038215967096,0.0,0.0,0.5073466641995336,0.0,0.0,0.0,0.1209049010004,0.5360999494739693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 09:00:00,0.260419206743887,0.3069326209428689,0.0,0.4431074320345597,0.0,0.0,0.36824071092399985,0.2569090370865297,0.22778467534580213,0.31858909067055985,0.0,0.0,0.19292608890857377,0.0,0.0,0.0,0.0,0.0,0.0,0.1209049010004,0.34105946147968,0.0,0.0,0.45429655840622374
2026-01-03 10:00:00,0.21305137367920043,0.4255279580725677,0.3523719914144277,0.4235994558013547,0.378880067783345,0.3626764612742851,0.30623652018738945,0.2969121808032161,0.4622623440855364,0.31876707785398795,0.0,0.523345972067127,0.1209049010004,0.1209049010004,0.18429334574262574,0.0,0.2911171786121345,0.1209049010004,0.1209049010004,0.3233003830722629,0.48840015117819097,0.1209049010004,0.0,0.4418027502111681
2026-01-03 11:00:00,0.18244470434997215,0.3083316627225626,0.16923415538242784,0.26001779756981763,0.2002744345252298,0.20173999657606853,0.5088649423486893,0.1209049010004,0.1209049010004,0.4869710112993228,0.20915882396106938,0.5076560785443223,0.35738877540280484,0.19166820846540145,0.25852979204044485,0.22518761524306638,0.2590605382854629,0.22740006068416024,0.3032869410232855,0.3775770531381256,0.4919292794270645,0.34476406436366563,0.218586372127148,0.40647778381932853
2026-01-03 12:00:00,0.0,0.32979719556246456,0.0,0.4372660778706986,0.0,0.46253716873553313,0.1209049010004,0.0,0.1209049010004,0.0,0.34454132982748825,0.0,0.0,0.1209049010004,0.0,0.0,0.0,0.1209049010004,0.0,0.1209049010004,0.0,0.0,0.1597194675767162,0.0
2026-01-03 13:00:00,0.1209049010004,0.5440720545018,0.3313236850185174,0.0,0.35171528421973763,0.0,0.17043021917283238,0.0,0.5145283190989852,0.1209049010004,0.4598415438911669,0.0,0.0,0.0,0.0,0.15113011879964863,0.44647900203961643,0.1209049010004,0.0,0.25139300261383446,0.522244768936398,0.24642950528745364,0.0,0.0
2026-01-03 14:00:00,0.1209049010004,0.281378441630799,0.4473593788393475,0.4603713089275262,0.15299016810569416,0.43661349918052905,0.5113936491199728,0.33155059867961767,0.2217660287726436,0.33318479437157106,0.34356064421739174,0.27624559551646527,0.1209049010004,0.382887446024169,0.35043912115502346,0.32789370685448,0.3520658282956367,0.25381600505989965,0.1209049010004,0.1209049010004,0.1313816701724897,0.4986306860380059,0.23001249059534828,0.17983442626823906
2026-01-03 15:00:00,0.15611580289598767,0.1594388824312772,0.3757378532476181,0.1451845236032081,0.4528175942431098,0.12422413021296275,0.33918865742674725,0.31731135385600256,0.2420165603489172,0.3871873323748539,0.1209049010004,0.23844969370433222,0.21512738556188837,0.5171211135392331,0.3858938108923477,0.1567870891056828,0.3948369960640639,0.5440720545018,0.1209049010004,0.1570156691303204,0.1209049010004,0.5440720545018,0.40808631088800945,0.31498255833591665
2026-01-03 16:00:00,0.4065997772358954,0.1209049010004,0.5440720545018,0.5440720545018,0.48460741013058856,0.3599129757724807,0.5440720545018,0.456375634376712,0.14222386615827146,0.20771960605039028,0.2553262926607983,0.47248940397610567,0.40940462217799906,0.2686764760237884,0.1209049010004,0.12705330781326957,0.3960930376088085,0.1209049010004,0.188207845676552,0.37334090993019864,0.25134600301299664,0.36001740199653715,0.5227517934751211,0.34735943718634016
2026-01-03 17:00:00,0.2888465195809732,0.16239113921972814,0.4239161942306908,0.5440720545018,0.40358825968892775,0.28084514563869156,0.12870267084921724,0.1209049010004,0.4002799567467468,0.4896705454230749,0.1209049010004,0.3316601347945335,0.3674497931822927,0.4317612815241396,0.2309506047700872,0.32024578794544606,0.20695193580926405,0.28900237178278737,0.24244541025219335,0.1209049010004,0.4217581289808201,0.39214925260117306,0.3000662792622078,0.475348815422422
2026-01-03 18:00:00,0.1209049010004,0.1209049010004,0.1297344560234731,0.1422679647742269,0.42054509084721164,0.2171738323675346,0.2583121082728122,0.31073412630417735,0.5387501005519287,0.1209049010004,0.39753849335147845,0.42876713506667685,0.15501675109772114,0.36004215792632815,0.0,0.17426370119052023,0.3405819816489952,0.14528732673818773,0.1209049010004,0.3497867301031063,0.3199862875430076,0.1209049010004,0.1209049010004,0.41773572345290816
2026-01-03 19:00:00,0.0,0.0,0.0,0.2514536435988981,0.0,0.0,0.0,0.2239930491530315,0.5440720545018,0.24546793920743107,0.24430372567763348,0.3644923190366093,0.2110740325612864,0.0,0.0,0.0,0.4234653795074299,0.0,0.0,0.0,0.45936759906826913,0.0,0.0,0.18907222580504898
2026-01-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5872635686250001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4715794420248792,0.0
2026-01-04 09:00:00,0.0,0.13050301525000002,0.13050301525000002,0.4531749626427738,0.0,0.22902616353862204,0.0,0.0,0.3080988018676535,0.13050301525000002,0.0,0.0,0.2748869904348741,0.0,0.13050301525000002,0.0,0.0,0.5210266648734371,0.0,0.13050301525000002,0.0,0.0,0.13050301525000002,0.5872635686250001
2026-01-04 10:00:00,0.4164608780763139,0.2586412792674973,0.5872635686250001,0.5271681570586597,0.17208755799925896,0.5872635686250001,0.0,0.35020047985145236,0.1781622306676651,0.49570429756575607,0.0,0.4743168563672865,0.5094713469208688,0.13050301525000002,0.42879707729729694,0.43824971114257194,0.4625925088608512,0.13050301525000002,0.13050301525000002,0.13050301525000002,0.0,0.4074746848914811,0.2676499396849679,0.546712962406555
2026-01-04 11:00:00,0.13050301525000002,0.15294731478879034,0.13050301525000002,0.34970804998605737,0.26690883932922005,0.3866410512064397,0.5872635686250001,0.45916274026589654,0.47682205662648647,0.1996410102535648,0.3839258600934509,0.22803277686889178,0.3793417271652669,0.5306269865287305,0.46513311188679846,0.13050301525000002,0.5872635686250001,0.3425505373483362,0.3645192938629854,0.2567858306240774,0.3801137140572738,0.13050301525000002,0.532650320333981,0.5872635686250001
