thermal_demand;electricity_price;co2_price;gas_price
4.229385472;220;81.52;90.021
4.073398393;215.94;81.52;90.021
3.900671896;209.16;81.52;90.021
3.731239495;180;81.52;90.021
3.670210922;188.94;81.52;80.637
3.613421203;192.68;81.52;80.637
3.612395666;180.09;81.52;80.637
3.645359716;188.09;81.52;80.637
3.7009239;193.99;81.52;80.637
3.947783963;205.07;81.52;80.637
4.401367934;229.1;81.52;80.637
4.620855459;273.71;81.52;80.637
4.505948792;294.4;81.52;80.637
4.403645625;290.64;81.52;80.637
4.142791069;275.4;81.52;80.637
4.019466885;265.1;81.52;80.637
3.791560982;250;81.52;80.637
3.858528402;244.27;81.52;80.637
3.80483979;243.02;81.52;80.637
3.869858382;249.22;81.52;80.637
3.916433157;260;81.52;80.637
3.782448482;278;81.52;80.637
3.859307595;276.39;81.52;80.637
3.727486733;255.03;81.52;80.637
3.863873643;237.28;81.52;80.637
3.917851404;224.19;81.52;80.637
3.925519757;190.78;81.52;80.637
3.795223949;175.49;81.52;80.637
3.585920896;169.01;81.52;78.242
3.479438307;163.48;81.52;78.242
3.390684032;162.93;81.52;78.242
3.328617229;160.01;81.52;78.242
3.383602924;163.16;81.52;78.242
3.554577803;165.59;81.52;78.242
3.777688273;198.39;81.52;78.242
3.954376967;227.42;81.52;78.242
3.872805972;261.65;81.52;78.242
3.864963258;252.67;81.52;78.242
3.684632053;221.75;81.52;78.242
3.68562513;193.62;81.52;78.242
3.612514966;170.14;81.52;78.242
3.662870147;160.47;81.52;78.242
3.667581112;164.13;81.52;78.242
3.745214098;180.5;81.52;78.242
3.863968184;179.26;81.52;78.242
3.74260127;173.99;81.52;78.242
3.816259206;167.34;81.52;78.242
3.796799492;135.61;81.52;78.242
3.932277094;125.05;81.52;78.242
3.896076388;120.9;81.52;78.242
3.768030201;118.08;81.52;78.242
3.601731524;97.16;81.52;78.242
3.470387604;90.05;81.52;74.748
3.485484587;78.94;81.52;74.748
3.579526936;75.05;81.52;74.748
3.621877313;72.13;81.52;74.748
3.707928066;70.99;81.52;74.748
3.758323703;87.7;81.52;74.748
3.939099025;96.26;81.52;74.748
4.155828638;118.95;81.52;74.748
4.435636377;140.51;81.52;74.748
4.683255807;130.27;81.52;74.748
4.595539503;128.47;81.52;74.748
4.454421116;111.95;81.52;74.748
4.218861668;94.15;81.52;74.748
4.223133587;85.54;81.52;74.748
4.217081718;105.37;81.52;74.748
4.380591064;111.32;81.52;74.748
4.53283923;134.86;81.52;74.748
4.423593766;176.05;81.52;74.748
4.431970053;192.74;81.52;74.748
4.300991182;180;81.52;74.748
4.330204848;152.33;81.52;74.748
4.183475588;137.91;81.52;74.748
4.089203216;131.76;81.52;74.748
4.008122398;121.39;81.52;74.748
3.886114573;119.19;81.52;74.4
3.753789061;117.87;81.52;74.4
3.713249747;110.92;81.52;74.4
3.752413127;113.14;81.52;74.4
3.82354708;119.15;81.52;74.4
3.926188793;120.73;81.52;74.4
3.997876884;148.76;81.52;74.4
4.240766958;207.59;81.52;74.4
4.416514286;223.15;81.52;74.4
4.703041996;215.79;81.52;74.4
4.558224865;206.51;81.52;74.4
4.411952475;206.43;83.4;74.4
4.106175156;190;84.03;74.4
4.02729274;170.08;84.03;74.4
3.897477664;169.29;84.03;74.4
3.981449365;190;84.03;74.4
4.141303454;177.44;84.03;74.4
4.184074348;179.99;84.03;74.4
4.378088687;165.05;84.03;74.4
4.202903153;145.81;84.03;74.4
4.255866756;139.73;84.03;74.4
4.089540124;132.25;84.03;74.4
4.003042898;133.59;84.03;74.4
3.8980538;120.01;84.03;74.4
3.784006692;123.58;84.03;79.12
3.724718567;120.3;84.03;79.12
3.718073509;119.99;84.03;79.12
3.74293302;121.8;84.03;79.12
3.850822494;123.57;84.03;79.12
4.084213941;123.68;84.03;79.12
4.408768693;120;84.03;79.12
4.645861849;148.35;84.03;79.12
4.372156755;186;84.03;79.12
4.242464848;207.46;84.03;79.12
4.033135034;211.25;84.03;79.12
3.990233375;209.69;84.03;79.12
3.957464367;200.83;84.03;79.12
4.109145885;188.54;84.03;79.12
4.044395883;185.88;84.03;79.12
3.982639238;196.5;84.03;79.12
4.035959068;197.25;84.03;79.12
3.992129267;222.31;84.03;79.12
4.138516567;230.82;84.03;79.12
4.094036552;214.32;84.03;79.12
4.256981755;207.14;84.03;79.12
4.185110486;190.33;84.03;79.12
3.861701187;193.52;84.03;79.12
3.610016885;175.07;84.03;79.12
3.49435097;171.69;84.03;79.12
3.431921492;183.01;84.03;79.12
3.417820616;185.22;84.03;79.12
3.357045057;179.73;84.03;79.12
3.427306039;179.04;84.03;79.12
3.553022131;179.49;84.03;79.12
3.764344213;168.23;84.03;79.12
3.901269638;172.45;84.03;79.12
3.806805504;184.93;84.03;79.12
3.810088083;195.31;84.03;79.12
3.645605784;195.34;84.03;79.12
3.589266975;195.87;84.03;79.12
3.394550729;195.41;84.03;79.12
3.44671905;186.29;84.03;79.12
3.431245129;184.49;84.03;79.12
3.46779857;190;84.03;79.12
3.576089926;194;84.03;79.12
3.50955309;214.95;84.03;79.12
3.758984214;239.49;84.03;79.12
3.810736648;242.97;84.03;79.12
4.001082399;224.96;84.03;79.12
3.865130734;204.84;84.03;79.12
3.571626341;201;84.03;79.12
3.315462573;179.97;84.03;79.12
3.068825275;183.33;84.03;79.422
2.920394562;179.61;84.03;79.422
2.876521858;178.3;84.03;79.422
2.914167987;177.46;84.03;79.422
2.983934313;177.61;84.03;79.422
3.186276903;187.48;84.03;79.422
3.447384303;225.19;84.03;79.422
3.553878955;265;84.03;79.422
3.450654786;300.02;84.03;79.422
3.339386325;299.39;84.03;79.422
3.117133788;275.88;84.03;79.422
3.114143816;270;84.03;79.422
3.07270751;245.84;84.03;79.422
3.190806925;240.08;84.03;79.422
3.244837181;244;84.03;79.422
3.298173956;256.49;84.03;79.422
3.405737698;273.57;84.03;79.422
3.299066616;307.38;84.03;79.422
3.40345971;341.85;84.03;79.422
3.283108086;315.31;84.03;79.422
3.475568934;274.98;84.03;79.422
3.428686046;250;84.03;79.422
3.239746276;226.81;84.03;79.422
2.998702588;206.92;84.03;79.422
2.804880191;215.98;84.03;91.752
2.716165564;212.9;84.03;91.752
2.71652354;203.75;84.03;91.752
2.710814497;196.24;84.03;91.752
2.789286716;198.99;84.03;91.752
2.985819046;219.03;84.03;91.752
3.310807477;279.96;84.03;91.752
3.68135124;356.24;84.03;91.752
3.619902341;399.85;84.03;91.752
3.613958751;399.01;84.03;91.752
3.405072278;360;84.03;91.752
3.352544373;347.4;84.03;91.752
3.14713512;328.92;84.03;91.752
3.174408609;305;84.03;91.752
3.196565929;310;84.03;91.752
3.359607815;313;84.03;91.752
3.632103772;318.67;84.03;91.752
3.672740015;366.43;84.03;91.752
3.997059939;399.06;84.03;91.752
3.935710899;373.75;84.03;91.752
4.01440985;309.68;84.03;91.752
3.928039829;265;84.03;91.752
3.777314599;240.89;84.03;91.752
3.572045234;215.17;84.03;91.752
3.498342078;209.57;84.03;93.457
3.404239397;212.36;84.03;93.457
3.394501491;215.41;84.03;93.457
3.329855981;209.89;84.03;93.457
3.379222757;209.14;84.03;93.457
3.606981045;215.09;84.03;93.457
3.897763168;240.16;84.03;93.457
4.129089467;294.88;84.03;93.457
3.921517836;312.32;84.03;93.457
3.839973177;312.69;84.03;93.457
3.54723448;300.02;84.03;93.457
3.386534065;282.65;84.03;93.457
3.245951823;259.68;84.03;93.457
3.317718251;241.54;84.03;93.457
3.350608805;238.24;84.03;93.457
3.435815105;236.76;84.03;93.457
3.48897659;240.11;84.03;93.457
3.431575582;268.08;84.03;93.457
3.648211664;262.46;84.03;93.457
3.502790663;224.45;84.03;93.457
3.531622885;217.43;84.03;93.457
3.500565523;171.34;84.03;93.457
3.432589191;142.94;84.03;93.457
3.392548981;122.34;84.03;93.457
3.269638376;131.59;84.03;91.861
3.186498558;115.02;84.03;91.861
3.077456985;108.65;84.03;91.861
2.988158003;100.94;84.03;91.861
3.044067197;103.06;84.03;91.861
3.1607029;110.03;84.03;91.861
3.242018081;104.03;84.03;91.861
3.452642801;138.79;84.03;91.861
3.626946182;138.23;84.03;91.861
3.870773559;128.79;84.03;91.861
3.814451626;128.74;84.03;91.861
3.76000424;127.8;84.03;91.861
3.543512354;126.24;84.03;91.861
3.543341488;135.78;84.03;91.861
3.525757122;139.66;84.03;91.861
3.58102953;138.69;84.03;91.861
3.6969935;137.58;84.03;91.861
3.584268454;141.17;84.03;91.861
3.729940221;125.96;84.03;91.861
3.612297893;114.73;84.03;91.861
3.661662438;104.04;84.03;91.861
3.638606168;110.1;84.03;91.861
3.569765501;101.19;84.03;91.861
3.455766113;86.31;84.03;91.861
3.348941161;82.03;84.03;92.469
3.291789825;84.03;84.03;92.469
3.179863667;81.59;84.03;92.469
3.123450237;77.26;84.03;92.469
3.096609135;100.7;84.03;92.469
3.184783267;100.69;84.03;92.469
3.260858843;121.69;84.03;92.469
3.532196895;175.29;84.03;92.469
3.754506699;186.17;84.03;92.469
4.008502838;198.05;84.03;92.469
4.083130118;190.92;84.03;92.469
4.039998112;220.07;87.94;92.469
3.867644536;214.74;89.25;92.469
3.794187096;231.6;89.25;92.469
3.708245576;233.67;89.25;92.469
3.61694388;237.08;89.25;92.469
3.720181433;237.92;89.25;92.469
3.697654112;260;89.25;92.469
3.829073673;255.6;89.25;92.469
3.797164984;222.37;89.25;92.469
3.978865979;222.74;89.25;92.469
3.887161852;177.8;89.25;92.469
3.765452335;148.98;89.25;92.469
3.545739352;123.36;89.25;92.469
3.40423889;130.25;89.25;92.726
3.349421688;115.01;89.25;92.726
3.306516353;105.64;89.25;92.726
3.283473438;77.57;89.25;92.726
3.274465027;43.95;89.25;92.726
3.437333712;79.07;89.25;92.726
3.697210237;32.94;89.25;92.726
3.914741684;85.64;89.25;92.726
3.732178851;85.18;89.25;92.726
3.661332373;101.13;89.25;92.726
3.552576812;88.51;89.25;92.726
3.525745318;118.32;89.25;92.726
3.397975279;101.02;89.25;92.726
3.465245735;85.64;89.25;92.726
3.389780264;105.59;89.25;92.726
3.420133637;100.01;89.25;92.726
3.437380524;108.14;89.25;92.726
3.359245474;118.75;89.25;92.726
3.433543096;123.02;89.25;92.726
3.330514301;101.19;89.25;92.726
3.410295354;84.47;89.25;92.726
3.391588955;51.62;89.25;92.726
3.352523733;88.81;89.25;92.726
3.180916492;79.63;89.25;92.726
3.184476053;2.3;89.25;92.726
3.193554386;4.49;89.25;92.726
3.198044297;10.08;89.25;92.726
3.172716813;10.01;89.25;92.726
3.267483927;10.15;89.25;92.726
3.521318236;11.37;89.25;92.726
3.903205177;3.73;89.25;92.726
4.071691144;9.95;89.25;92.726
3.893248962;11.09;89.25;92.726
3.723850372;11.98;89.25;92.726
3.506678282;11.09;89.25;92.726
3.472430994;11.78;89.25;92.726
3.501024565;10;89.25;92.726
3.700073345;10;89.25;92.726
3.729217368;11.69;89.25;92.726
3.700512342;14.04;89.25;92.726
3.770796669;60.06;89.25;92.726
3.6539246;171.74;89.25;92.726
3.727994892;158.07;89.25;92.726
3.664063197;163.37;89.25;92.726
3.870258551;157.94;89.25;92.726
3.991783425;158.13;89.25;92.726
3.831128299;159.94;89.25;92.726
3.737005828;144.21;89.25;92.726
3.653660212;122.16;89.25;92.831
3.63835721;110.17;89.25;92.831
3.593757226;105.3;89.25;92.831
3.635154624;100;89.25;92.831
3.715021179;100.13;89.25;92.831
3.932725851;135.4;89.25;92.831
4.316534588;185.14;89.25;92.831
4.444213306;240;89.25;92.831
4.301258803;248.92;89.25;92.831
4.142055221;251.92;89.25;92.831
4.006336648;248.08;89.25;92.831
3.965771472;243.42;89.25;92.831
3.844135699;238.11;89.25;92.831
3.883719949;221.52;89.25;92.831
3.897555336;206.28;89.25;92.831
3.998771662;191.75;89.25;92.831
4.086100189;193.54;89.25;92.831
4.063651684;240.67;89.25;92.831
4.27252473;253.93;89.25;92.831
4.1731572;240.4;89.25;92.831
4.329134852;231.59;89.25;92.831
4.421168887;212.96;89.25;92.831
4.362846135;201.96;89.25;92.831
4.232504063;161.51;89.25;92.831
3.998059228;160.15;89.25;86.425
3.910842344;154.54;89.25;86.425
3.875861093;156.24;89.25;86.425
3.994231788;155.17;89.25;86.425
4.121876867;165.13;89.25;86.425
4.341246235;163.01;89.25;86.425
4.576424931;206.15;89.25;86.425
4.746010884;239.17;89.25;86.425
4.514250094;243.72;89.25;86.425
4.404761142;213;89.25;86.425
4.14321344;209.94;89.25;86.425
4.100785787;172.81;89.25;86.425
4.039874483;143.7;89.25;86.425
4.142652344;137.69;89.25;86.425
4.106584877;130.9;89.25;86.425
4.074631751;126.42;89.25;86.425
4.13348718;124.2;89.25;86.425
4.065702712;127.37;89.25;86.425
4.185469236;129.95;89.25;86.425
4.098254997;121.63;89.25;86.425
4.135313135;101.03;89.25;86.425
4.096981503;84.66;89.25;86.425
3.930661599;84.61;89.25;86.425
3.802635399;54.74;89.25;86.425
3.740776795;35.54;89.25;76.484
3.708227804;11.84;89.25;76.484
3.609358027;10.05;89.25;76.484
3.511762188;10.36;89.25;76.484
3.56397644;20.03;89.25;76.484
3.733207428;67.31;89.25;76.484
3.988922081;105.03;89.25;76.484
4.267307283;136.92;89.25;76.484
4.223630556;150.15;89.25;76.484
4.220320632;136.14;89.25;76.484
4.067305137;134.6;89.25;76.484
4.146151767;135.71;89.25;76.484
