thermal_demand;electricity_price;co2_price;gas_price
0.762533346;119.45;81.52;89.824
0.712574381;125.86;81.52;89.824
0.731867914;129.46;81.52;89.824
0.726130632;125.99;81.52;89.824
0.734561592;131.83;81.52;89.824
0.716661531;123.01;81.52;89.824
0.754119423;122.49;81.52;89.824
0.764289718;102.67;81.52;89.824
0.765956177;121.95;81.52;89.824
0.754356501;115;81.52;89.824
0.711333486;125.42;81.52;89.824
0.739223157;112.4;81.52;89.824
0.733229253;97.49;81.52;89.824
0.779143127;90.14;81.52;89.824
0.77494292;97.09;81.52;89.824
0.745471822;93.85;81.52;89.824
0.710168142;87.2;81.52;89.824
0.69178428;78.08;81.52;90.021
0.679328066;34;81.52;90.021
0.684499015;12.33;81.52;90.021
0.693586162;10.09;81.52;90.021
0.72505181;12.83;81.52;90.021
0.78995253;36.16;81.52;90.021
0.847609627;92.03;81.52;90.021
0.876579339;102.8;81.52;90.021
0.851310691;126;81.52;90.021
0.840636883;100.9;81.52;90.021
0.798182646;112.03;81.52;90.021
0.778175843;111.25;81.52;90.021
0.757416319;100.58;81.52;90.021
0.791966419;111.65;81.52;90.021
0.805211743;127.38;81.52;90.021
0.83594459;168.85;81.52;90.021
0.854179484;199.85;81.52;90.021
0.845123654;249.99;81.52;90.021
0.878357853;254.37;81.52;90.021
0.861247851;237.28;81.52;90.021
0.882319313;220;81.52;90.021
0.850592249;215.94;81.52;90.021
0.815460464;209.16;81.52;90.021
0.780998683;180;81.52;90.021
0.768585749;188.94;81.52;80.637
0.757034978;192.68;81.52;80.637
0.756826388;180.09;81.52;80.637
0.763531126;188.09;81.52;80.637
0.774832629;193.99;81.52;80.637
0.825042845;205.07;81.52;80.637
0.917299764;229.1;81.52;80.637
0.96194253;273.71;81.52;80.637
0.938571036;294.4;81.52;80.637
0.917763036;290.64;81.52;80.637
0.864706404;275.4;81.52;80.637
0.839622826;265.1;81.52;80.637
0.7932678;250;81.52;80.637
0.806888669;244.27;81.52;80.637
0.795968649;243.02;81.52;80.637
0.809193136;249.22;81.52;80.637
0.818666233;260;81.52;80.637
0.791414359;278;81.52;80.637
0.807047153;276.39;81.52;80.637
0.780235389;255.03;81.52;80.637
0.807975867;237.28;81.52;80.637
0.818954698;224.19;81.52;80.637
0.820514406;190.78;81.52;80.637
0.794012831;175.49;81.52;80.637
0.75144154;169.01;81.52;78.242
0.729783465;163.48;81.52;78.242
0.711731249;162.93;81.52;78.242
0.699107143;160.01;81.52;78.242
0.710290984;163.16;81.52;78.242
0.745066498;165.59;81.52;78.242
0.790446154;198.39;81.52;78.242
0.826383832;227.42;81.52;78.242
0.809792662;261.65;81.52;78.242
0.80819749;252.67;81.52;78.242
0.771518941;221.75;81.52;78.242
0.771720929;193.62;81.52;78.242
0.756850653;170.14;81.52;78.242
0.767092669;160.47;81.52;78.242
0.768050857;164.13;81.52;78.242
0.783841054;180.5;81.52;78.242
0.807995096;179.26;81.52;78.242
0.783309617;173.99;81.52;78.242
0.798291307;167.34;81.52;78.242
0.794333289;135.61;81.52;78.242
0.821888818;125.05;81.52;78.242
0.814525759;120.9;81.52;78.242
0.788481746;118.08;81.52;78.242
0.75465735;97.16;81.52;78.242
0.727942594;90.05;81.52;74.748
0.731013251;78.94;81.52;74.748
0.750141038;75.05;81.52;74.748
0.758754912;72.13;81.52;74.748
0.776257245;70.99;81.52;74.748
0.786507488;87.7;81.52;74.748
0.823276368;96.26;81.52;74.748
0.867358187;118.95;81.52;74.748
0.92426981;140.51;81.52;74.748
0.974634478;130.27;81.52;74.748
0.95679338;128.47;81.52;74.748
0.928090541;111.95;81.52;74.748
0.880178819;94.15;81.52;74.748
0.881047708;85.54;81.52;74.748
0.879816785;105.37;81.52;74.748
0.913073843;111.32;81.52;74.748
0.944040429;134.86;81.52;74.748
0.921820398;176.05;81.52;74.748
0.923524096;192.74;81.52;74.748
0.896883589;180;81.52;74.748
0.902825516;152.33;81.52;74.748
0.872981451;137.91;81.52;74.748
0.853806879;131.76;81.52;74.748
0.837315408;121.39;81.52;74.748
0.812499571;119.19;81.52;74.4
0.785585163;117.87;81.52;74.4
0.77733965;110.92;81.52;74.4
0.785305304;113.14;81.52;74.4
0.799773627;119.15;81.52;74.4
0.820650485;120.73;81.52;74.4
0.835231517;148.76;81.52;74.4
0.884634255;207.59;81.52;74.4
0.920380464;223.15;81.52;74.4
0.978658899;215.79;81.52;74.4
0.949203752;206.51;81.52;74.4
0.919452612;206.43;83.4;74.4
0.857258894;190;84.03;74.4
0.841214569;170.08;84.03;74.4
0.814810772;169.29;84.03;74.4
0.831890235;190;84.03;74.4
0.86440383;177.44;84.03;74.4
0.873103236;179.99;84.03;74.4
0.912564871;165.05;84.03;74.4
0.876932929;145.81;84.03;74.4
0.887705486;139.73;84.03;74.4
0.853875404;132.25;84.03;74.4
0.836282261;133.59;84.03;74.4
0.814927955;120.01;84.03;74.4
0.791731292;123.58;84.03;79.12
0.779672356;120.3;84.03;79.12
0.778320782;119.99;84.03;79.12
0.783377093;121.8;84.03;79.12
0.805321322;123.57;84.03;79.12
0.852792083;123.68;84.03;79.12
0.918805045;120;84.03;79.12
0.967028716;148.35;84.03;79.12
0.911358343;186;84.03;79.12
0.884979598;207.46;84.03;79.12
0.842402865;211.25;84.03;79.12
0.833676862;209.69;84.03;79.12
0.827011795;200.83;84.03;79.12
0.857863127;188.54;84.03;79.12
0.844693271;185.88;84.03;79.12
0.832132249;196.5;84.03;79.12
0.842977261;197.25;84.03;79.12
0.834062478;222.31;84.03;79.12
0.86383699;230.82;84.03;79.12
0.854789957;214.32;84.03;79.12
0.887932271;207.14;84.03;79.12
0.873313982;190.33;84.03;79.12
0.807533999;193.52;84.03;79.12
0.756342555;175.07;84.03;79.12
0.732816633;171.69;84.03;79.12
0.720118761;183.01;84.03;79.12
0.717250707;185.22;84.03;79.12
0.704889234;179.73;84.03;79.12
0.719179999;179.04;84.03;79.12
0.744750081;179.49;84.03;79.12
0.787732033;168.23;84.03;79.12
0.815582042;172.45;84.03;79.12
0.796368466;184.93;84.03;79.12
0.797036128;195.31;84.03;79.12
0.763581176;195.34;84.03;79.12
0.752122118;195.87;84.03;79.12
0.712517718;195.41;84.03;79.12
0.723128517;186.29;84.03;79.12
0.719981192;184.49;84.03;79.12
0.727415996;190;84.03;79.12
0.749441966;194;84.03;79.12
0.735908676;214.95;84.03;79.12
0.786641833;239.49;84.03;79.12
0.797168043;242.97;84.03;79.12
0.835883505;224.96;84.03;79.12
0.808231553;204.84;84.03;79.12
0.748534093;201;84.03;79.12
0.696431546;179.97;84.03;79.12
0.64626664;183.33;84.03;79.422
0.616076507;179.61;84.03;79.422
0.607152998;178.3;84.03;79.422
0.61481005;177.46;84.03;79.422
0.629000203;177.61;84.03;79.422
0.670155767;187.48;84.03;79.422
0.723263827;225.19;84.03;79.422
0.744924355;265;84.03;79.422
0.723929028;300.02;84.03;79.422
0.701297528;299.39;84.03;79.422
0.656092372;275.88;84.03;79.422
0.655484225;270;84.03;79.422
0.647056269;245.84;84.03;79.422
0.671077153;240.08;84.03;79.422
0.682066662;244;84.03;79.422
0.69291512;256.49;84.03;79.422
0.714793096;273.57;84.03;79.422
0.693096683;307.38;84.03;79.422
0.714329764;341.85;84.03;79.422
0.68985079;315.31;84.03;79.422
0.728996453;274.98;84.03;79.422
0.719460686;250;84.03;79.422
0.681031195;226.81;84.03;79.422
0.632004004;206.92;84.03;79.422
0.592581408;215.98;84.03;91.752
0.574537256;212.9;84.03;91.752
0.574610067;203.75;84.03;91.752
0.573448873;196.24;84.03;91.752
0.589409766;198.99;84.03;91.752
0.62938355;219.03;84.03;91.752
0.69548472;279.96;84.03;91.752
0.770851639;356.24;84.03;91.752
0.758353212;399.85;84.03;91.752
0.757144313;399.01;84.03;91.752
0.714657753;360;84.03;91.752
0.703973816;347.4;84.03;91.752
0.662194506;328.92;84.03;91.752
0.66774181;305;84.03;91.752
0.672248508;310;84.03;91.752
0.705410488;313;84.03;91.752
0.760834928;318.67;84.03;91.752
0.769100155;366.43;84.03;91.752
0.835065354;399.06;84.03;91.752
0.822587238;373.75;84.03;91.752
0.838594248;309.68;84.03;91.752
0.821026978;265;84.03;91.752
0.79037015;240.89;84.03;91.752
0.748619294;215.17;84.03;91.752
0.733628407;209.57;84.03;93.457
0.714488349;212.36;84.03;93.457
0.712507703;215.41;84.03;93.457
0.6993591;209.89;84.03;93.457
0.709400078;209.14;84.03;93.457
0.755725079;215.09;84.03;93.457
0.814868842;240.16;84.03;93.457
0.861919561;294.88;84.03;93.457
0.819700434;312.32;84.03;93.457
0.803114621;312.69;84.03;93.457
0.743572899;300.02;84.03;93.457
0.710887165;282.65;84.03;93.457
0.682293375;259.68;84.03;93.457
0.696890341;241.54;84.03;93.457
0.70358013;238.24;84.03;93.457
0.720910704;236.76;84.03;93.457
0.731723509;240.11;84.03;93.457
0.720048405;268.08;84.03;93.457
0.7641112;262.46;84.03;93.457
0.734533229;224.45;84.03;93.457
0.740397572;217.43;84.03;93.457
0.734080645;171.34;84.03;93.457
0.720254568;142.94;84.03;93.457
0.712110571;122.34;84.03;93.457
0.687111112;131.59;84.03;91.861
0.670200851;115.02;84.03;91.861
0.64802229;108.65;84.03;91.861
0.629859283;100.94;84.03;91.861
0.641230959;103.06;84.03;91.861
0.664954131;110.03;84.03;91.861
0.68149327;104.03;84.03;91.861
0.724333381;138.79;84.03;91.861
0.759785897;138.23;84.03;91.861
0.809379278;128.79;84.03;91.861
0.797923653;128.74;84.03;91.861
0.786849302;127.8;84.03;91.861
0.742815836;126.24;84.03;91.861
0.742781082;135.78;84.03;91.861
0.739204502;139.66;84.03;91.861
0.750446659;138.69;84.03;91.861
0.774033204;137.58;84.03;91.861
0.751105441;141.17;84.03;91.861
0.780734417;125.96;84.03;91.861
0.756806502;114.73;84.03;91.861
0.766847026;104.04;84.03;91.861
0.762157485;110.1;84.03;91.861
0.748155606;101.19;84.03;91.861
0.724968649;86.31;84.03;91.861
0.703240939;82.03;84.03;92.469
0.691616616;84.03;84.03;92.469
0.668851344;81.59;84.03;92.469
0.657377109;77.26;84.03;92.469
0.651917751;100.7;84.03;92.469
0.669851969;100.69;84.03;92.469
0.685325395;121.69;84.03;92.469
0.740514323;175.29;84.03;92.469
0.785731127;186.17;84.03;92.469
0.837392788;198.05;84.03;92.469
0.852571638;190.92;84.03;92.469
0.843798784;220.07;87.94;92.469
0.808742849;214.74;89.25;92.469
0.79380194;231.6;89.25;92.469
0.776321825;233.67;89.25;92.469
0.757751474;237.08;89.25;92.469
0.778749524;237.92;89.25;92.469
0.774167569;260;89.25;92.469
0.800897711;255.6;89.25;92.469
0.794407629;222.37;89.25;92.469
0.831364786;222.74;89.25;92.469
0.812712583;177.8;89.25;92.469
0.78795742;148.98;89.25;92.469
0.743268797;123.36;89.25;92.469
0.714488246;130.25;89.25;92.726
0.703338676;115.01;89.25;92.726
0.694611925;105.64;89.25;92.726
0.689925101;77.57;89.25;92.726
0.688092831;43.95;89.25;92.726
0.721219582;79.07;89.25;92.726
0.774077287;32.94;89.25;92.726
0.818322195;85.64;89.25;92.726
0.781189744;85.18;89.25;92.726
0.766779892;101.13;89.25;92.726
0.744659505;88.51;89.25;92.726
0.739202101;118.32;89.25;92.726
0.713214256;101.02;89.25;92.726
0.726896761;85.64;89.25;92.726
0.711547427;105.59;89.25;92.726
0.717721165;100.01;89.25;92.726
0.721229103;108.14;89.25;92.726
0.705336789;118.75;89.25;92.726
0.720448588;123.02;89.25;92.726
0.699492999;101.19;89.25;92.726
0.715720103;84.47;89.25;92.726
0.711915306;51.62;89.25;92.726
0.703969617;88.81;89.25;92.726
0.669065484;79.63;89.25;92.726
0.669789483;2.3;89.25;92.726
0.671635974;4.49;89.25;92.726
0.672549202;10.08;89.25;92.726
0.667397707;10.01;89.25;92.726
0.686672907;10.15;89.25;92.726
0.738301653;11.37;89.25;92.726
0.815975722;3.73;89.25;92.726
0.850245003;9.95;89.25;92.726
0.813950673;11.09;89.25;92.726
0.779495769;11.98;89.25;92.726
0.735323953;11.09;89.25;92.726
0.72835821;11.78;89.25;92.726
0.734174012;10;89.25;92.726
0.77465963;10;89.25;92.726
0.780587392;11.69;89.25;92.726
0.77474892;14.04;89.25;92.726
0.789044433;60.06;89.25;92.726
0.765273185;171.74;89.25;92.726
0.780338746;158.07;89.25;92.726
0.76733533;163.37;89.25;92.726
0.809274528;157.94;89.25;92.726
0.833992136;158.13;89.25;92.726
0.801315613;159.94;89.25;92.726
0.782171529;144.21;89.25;92.726
0.76521941;122.16;89.25;92.831
0.762106849;110.17;89.25;92.831
0.753035414;105.3;89.25;92.831
0.761455457;100;89.25;92.831
0.777699952;100.13;89.25;92.831
0.821980093;135.4;89.25;92.831
0.900045047;185.14;89.25;92.831
0.926014319;240;89.25;92.831
0.896938022;248.92;89.25;92.831
0.864556736;251.92;89.25;92.831
0.836952195;248.08;89.25;92.831
0.828701422;243.42;89.25;92.831
0.803961259;238.11;89.25;92.831
0.812012515;221.52;89.25;92.831
0.81482657;206.28;89.25;92.831
0.835413511;191.75;89.25;92.831
0.853175737;193.54;89.25;92.831
0.848609813;240.67;89.25;92.831
0.891093642;253.93;89.25;92.831
0.870882738;240.4;89.25;92.831
0.902607884;231.59;89.25;92.831
0.921327188;212.96;89.25;92.831
0.909464605;201.96;89.25;92.831
0.88295362;161.51;89.25;92.831
0.835268605;160.15;89.25;86.425
0.817529087;154.54;89.25;86.425
0.81041406;156.24;89.25;86.425
0.834490121;155.17;89.25;86.425
0.860452551;165.13;89.25;86.425
0.905071284;163.01;89.25;86.425
0.952905563;206.15;89.25;86.425
0.987398575;239.17;89.25;86.425
0.940259483;243.72;89.25;86.425
0.917989928;213;89.25;86.425
0.864792313;209.94;89.25;86.425
0.856162721;172.81;89.25;86.425
0.843773638;143.7;89.25;86.425
0.864678188;137.69;89.25;86.425
0.857342229;130.9;89.25;86.425
0.850843109;126.42;89.25;86.425
0.862814036;124.2;89.25;86.425
0.849026983;127.37;89.25;86.425
0.87338695;129.95;89.25;86.425
0.85564797;121.63;89.25;86.425
0.863185427;101.03;89.25;86.425
0.855388947;84.66;89.25;86.425
0.821560234;84.61;89.25;86.425
0.795520286;54.74;89.25;86.425
0.782938527;35.54;89.25;76.484
0.77631821;11.84;89.25;76.484
0.756208546;10.05;89.25;76.484
0.736357996;10.36;89.25;76.484
0.746978138;20.03;89.25;76.484
0.781398952;67.31;89.25;76.484
0.833410151;105.03;89.25;76.484
0.890032437;136.92;89.25;76.484
0.881148789;150.15;89.25;76.484
0.880475565;136.14;89.25;76.484
0.849352909;134.6;89.25;76.484
